,datetime,y,client,close,price_am,price_pm,year,month,day,Weekday,holidays
832,2012-10-10,19,0,0,0,0,2012,10,10,Wednesday,0
833,2012-10-11,16,0,0,0,0,2012,10,11,Thursday,0
834,2012-10-12,28,0,0,0,0,2012,10,12,Friday,0
835,2012-10-13,40,0,0,1,1,2012,10,13,Saturday,0
836,2012-10-14,35,0,0,1,0,2012,10,14,Sunday,0
837,2012-10-15,22,0,0,0,0,2012,10,15,Monday,0
838,2012-10-16,14,0,0,0,0,2012,10,16,Tuesday,0
839,2012-10-17,21,0,0,0,0,2012,10,17,Wednesday,0
840,2012-10-18,16,0,0,0,0,2012,10,18,Thursday,0
841,2012-10-19,35,0,0,0,0,2012,10,19,Friday,0
842,2012-10-20,46,0,0,1,1,2012,10,20,Saturday,0
843,2012-10-21,29,0,0,1,0,2012,10,21,Sunday,0
844,2012-10-22,27,0,0,0,0,2012,10,22,Monday,0
845,2012-10-23,20,0,0,0,0,2012,10,23,Tuesday,0
846,2012-10-24,33,0,0,0,0,2012,10,24,Wednesday,0
847,2012-10-25,31,0,0,0,0,2012,10,25,Thursday,0
848,2012-10-26,38,0,0,1,0,2012,10,26,Friday,0
849,2012-10-27,58,0,0,2,1,2012,10,27,Saturday,0
850,2012-10-28,50,0,0,1,1,2012,10,28,Sunday,0
851,2012-10-29,50,0,0,1,1,2012,10,29,Monday,0
852,2012-10-30,51,0,0,0,0,2012,10,30,Tuesday,0
853,2012-10-31,49,0,0,1,1,2012,10,31,Wednesday,0
854,2012-11-01,34,0,0,0,0,2012,11,1,Thursday,0
855,2012-11-02,27,0,0,0,0,2012,11,2,Friday,0
856,2012-11-03,43,0,0,2,1,2012,11,3,Saturday,1
857,2012-11-04,35,0,0,1,1,2012,11,4,Sunday,0
858,2012-11-05,25,0,0,0,0,2012,11,5,Monday,0
859,2012-11-06,26,0,0,0,0,2012,11,6,Tuesday,0
860,2012-11-07,21,0,0,0,0,2012,11,7,Wednesday,0
861,2012-11-08,14,0,0,0,0,2012,11,8,Thursday,0
862,2012-11-09,27,0,0,0,0,2012,11,9,Friday,0
863,2012-11-10,37,0,0,1,1,2012,11,10,Saturday,0
864,2012-11-11,26,0,0,0,0,2012,11,11,Sunday,0
865,2012-11-12,21,0,0,0,0,2012,11,12,Monday,0
866,2012-11-13,22,0,0,0,0,2012,11,13,Tuesday,0
867,2012-11-14,12,0,0,0,0,2012,11,14,Wednesday,0
868,2012-11-15,33,0,0,0,0,2012,11,15,Thursday,0
869,2012-11-16,26,0,0,0,0,2012,11,16,Friday,0
870,2012-11-17,38,0,0,1,1,2012,11,17,Saturday,0
871,2012-11-18,39,0,0,1,0,2012,11,18,Sunday,0
872,2012-11-19,25,0,0,0,0,2012,11,19,Monday,0
873,2012-11-20,28,0,0,0,0,2012,11,20,Tuesday,0
874,2012-11-21,38,0,0,0,0,2012,11,21,Wednesday,0
875,2012-11-22,45,0,0,0,0,2012,11,22,Thursday,0
876,2012-11-23,49,0,0,2,1,2012,11,23,Friday,1
877,2012-11-24,42,0,0,2,1,2012,11,24,Saturday,0
878,2012-11-25,46,0,0,1,1,2012,11,25,Sunday,0
879,2012-11-26,40,0,0,0,0,2012,11,26,Monday,0
880,2012-11-27,32,0,0,1,0,2012,11,27,Tuesday,0
881,2012-11-28,43,0,0,0,0,2012,11,28,Wednesday,0
882,2012-11-29,44,0,0,0,0,2012,11,29,Thursday,0
883,2012-11-30,49,0,0,1,1,2012,11,30,Friday,0
884,2012-12-01,45,0,0,2,1,2012,12,1,Saturday,0
885,2012-12-02,37,0,0,1,1,2012,12,2,Sunday,0
886,2012-12-03,40,0,0,0,0,2012,12,3,Monday,0
887,2012-12-04,17,0,0,0,0,2012,12,4,Tuesday,0
888,2012-12-05,26,0,0,0,0,2012,12,5,Wednesday,0
889,2012-12-06,16,0,0,0,0,2012,12,6,Thursday,0
890,2012-12-07,19,0,0,0,0,2012,12,7,Friday,0
891,2012-12-08,44,0,0,1,1,2012,12,8,Saturday,0
892,2012-12-09,35,0,0,1,0,2012,12,9,Sunday,0
893,2012-12-10,39,0,0,0,0,2012,12,10,Monday,0
894,2012-12-11,22,0,0,0,0,2012,12,11,Tuesday,0
895,2012-12-12,27,0,0,0,0,2012,12,12,Wednesday,0
896,2012-12-13,34,0,0,0,0,2012,12,13,Thursday,0
897,2012-12-14,37,0,0,0,0,2012,12,14,Friday,0
898,2012-12-15,50,0,0,1,1,2012,12,15,Saturday,0
899,2012-12-16,49,0,0,1,0,2012,12,16,Sunday,0
900,2012-12-17,43,0,0,0,0,2012,12,17,Monday,0
901,2012-12-18,41,0,0,0,0,2012,12,18,Tuesday,0
902,2012-12-19,39,0,0,0,0,2012,12,19,Wednesday,0
903,2012-12-20,50,0,0,0,0,2012,12,20,Thursday,0
904,2012-12-21,45,0,0,0,0,2012,12,21,Friday,0
905,2012-12-22,49,0,0,2,1,2012,12,22,Saturday,0
906,2012-12-23,46,0,0,2,3,2012,12,23,Sunday,1
907,2012-12-24,44,0,0,1,0,2012,12,24,Monday,1
908,2012-12-25,43,0,0,1,1,2012,12,25,Tuesday,0
909,2012-12-26,55,0,0,0,0,2012,12,26,Wednesday,0
910,2012-12-27,48,0,0,1,0,2012,12,27,Thursday,0
911,2012-12-28,41,0,0,1,1,2012,12,28,Friday,0
912,2012-12-29,33,0,0,2,2,2012,12,29,Saturday,0
913,2012-12-30,23,0,0,1,2,2012,12,30,Sunday,0
914,2012-12-31,0,0,1,-1,-1,2012,12,31,Monday,0
915,2013-01-01,0,0,1,-1,-1,2013,1,1,Tuesday,1
916,2013-01-02,0,0,1,-1,-1,2013,1,2,Wednesday,0
917,2013-01-03,0,0,1,-1,-1,2013,1,3,Thursday,0
918,2013-01-04,38,0,0,0,0,2013,1,4,Friday,0
919,2013-01-05,26,0,0,0,0,2013,1,5,Saturday,0
920,2013-01-06,24,0,0,0,0,2013,1,6,Sunday,0
921,2013-01-07,22,0,0,0,0,2013,1,7,Monday,0
922,2013-01-08,12,0,0,0,0,2013,1,8,Tuesday,0
923,2013-01-09,18,0,0,0,0,2013,1,9,Wednesday,0
924,2013-01-10,19,0,0,0,0,2013,1,10,Thursday,0
925,2013-01-11,27,0,0,0,0,2013,1,11,Friday,0
926,2013-01-12,39,0,0,1,0,2013,1,12,Saturday,0
927,2013-01-13,50,0,0,0,0,2013,1,13,Sunday,0
928,2013-01-14,16,0,0,0,0,2013,1,14,Monday,1
929,2013-01-15,31,0,0,0,0,2013,1,15,Tuesday,0
930,2013-01-16,33,0,0,0,0,2013,1,16,Wednesday,0
931,2013-01-17,27,0,0,0,0,2013,1,17,Thursday,0
932,2013-01-18,26,0,0,0,0,2013,1,18,Friday,0
933,2013-01-19,56,0,0,1,1,2013,1,19,Saturday,0
934,2013-01-20,43,0,0,1,0,2013,1,20,Sunday,0
935,2013-01-21,38,0,0,0,0,2013,1,21,Monday,0
936,2013-01-22,21,0,0,0,0,2013,1,22,Tuesday,0
937,2013-01-23,37,0,0,0,0,2013,1,23,Wednesday,0
938,2013-01-24,29,0,0,0,0,2013,1,24,Thursday,0
939,2013-01-25,43,0,0,1,0,2013,1,25,Friday,0
940,2013-01-26,56,0,0,2,1,2013,1,26,Saturday,0
941,2013-01-27,50,0,0,1,1,2013,1,27,Sunday,0
942,2013-01-28,42,0,0,1,0,2013,1,28,Monday,0
943,2013-01-29,42,0,0,1,0,2013,1,29,Tuesday,0
944,2013-01-30,45,0,0,1,0,2013,1,30,Wednesday,0
945,2013-01-31,39,0,0,2,1,2013,1,31,Thursday,0
946,2013-02-01,48,0,0,1,1,2013,2,1,Friday,0
947,2013-02-02,48,0,0,2,1,2013,2,2,Saturday,0
948,2013-02-03,41,0,0,1,1,2013,2,3,Sunday,0
949,2013-02-04,30,0,0,1,0,2013,2,4,Monday,0
950,2013-02-05,29,0,0,1,0,2013,2,5,Tuesday,0
951,2013-02-06,21,0,0,0,0,2013,2,6,Wednesday,0
952,2013-02-07,25,0,0,0,0,2013,2,7,Thursday,0
953,2013-02-08,40,0,0,1,0,2013,2,8,Friday,0
954,2013-02-09,36,0,0,2,1,2013,2,9,Saturday,0
955,2013-02-10,44,0,0,2,2,2013,2,10,Sunday,0
956,2013-02-11,38,0,0,0,0,2013,2,11,Monday,1
957,2013-02-12,43,0,0,0,0,2013,2,12,Tuesday,0
958,2013-02-13,39,0,0,0,0,2013,2,13,Wednesday,0
959,2013-02-14,43,0,0,0,0,2013,2,14,Thursday,0
960,2013-02-15,46,0,0,0,0,2013,2,15,Friday,0
961,2013-02-16,52,0,0,1,1,2013,2,16,Saturday,0
962,2013-02-17,47,0,0,1,0,2013,2,17,Sunday,0
963,2013-02-18,41,0,0,0,0,2013,2,18,Monday,0
964,2013-02-19,36,0,0,0,0,2013,2,19,Tuesday,0
965,2013-02-20,43,0,0,0,0,2013,2,20,Wednesday,0
966,2013-02-21,37,0,0,0,0,2013,2,21,Thursday,0
967,2013-02-22,52,0,0,1,1,2013,2,22,Friday,0
968,2013-02-23,56,0,0,3,2,2013,2,23,Saturday,0
969,2013-02-24,58,0,0,2,1,2013,2,24,Sunday,0
970,2013-02-25,66,0,0,1,1,2013,2,25,Monday,0
971,2013-02-26,61,0,0,1,1,2013,2,26,Tuesday,0
972,2013-02-27,60,0,0,1,1,2013,2,27,Wednesday,0
973,2013-02-28,66,0,0,2,1,2013,2,28,Thursday,0
974,2013-03-01,55,0,0,1,1,2013,3,1,Friday,0
975,2013-03-02,58,0,0,2,1,2013,3,2,Saturday,0
976,2013-03-03,46,0,0,1,1,2013,3,3,Sunday,0
977,2013-03-04,50,0,0,0,0,2013,3,4,Monday,0
978,2013-03-05,43,0,0,0,0,2013,3,5,Tuesday,0
979,2013-03-06,34,0,0,0,0,2013,3,6,Wednesday,0
980,2013-03-07,40,0,0,0,0,2013,3,7,Thursday,0
981,2013-03-08,46,0,0,0,0,2013,3,8,Friday,0
982,2013-03-09,45,0,0,1,1,2013,3,9,Saturday,0
983,2013-03-10,50,0,0,1,1,2013,3,10,Sunday,0
984,2013-03-11,50,0,0,0,0,2013,3,11,Monday,0
985,2013-03-12,53,0,0,0,0,2013,3,12,Tuesday,0
986,2013-03-13,49,0,0,0,0,2013,3,13,Wednesday,0
987,2013-03-14,43,0,0,0,0,2013,3,14,Thursday,0
988,2013-03-15,73,0,0,2,1,2013,3,15,Friday,0
989,2013-03-16,66,0,0,3,2,2013,3,16,Saturday,0
990,2013-03-17,59,0,0,2,2,2013,3,17,Sunday,0
991,2013-03-18,73,0,0,2,2,2013,3,18,Monday,0
992,2013-03-19,68,0,0,2,2,2013,3,19,Tuesday,0
993,2013-03-20,74,0,0,5,4,2013,3,20,Wednesday,1
994,2013-03-21,71,0,0,5,4,2013,3,21,Thursday,0
995,2013-03-22,65,0,0,4,3,2013,3,22,Friday,0
996,2013-03-23,60,0,0,5,4,2013,3,23,Saturday,0
997,2013-03-24,66,0,0,4,3,2013,3,24,Sunday,0
998,2013-03-25,76,0,0,3,3,2013,3,25,Monday,0
999,2013-03-26,81,0,0,3,3,2013,3,26,Tuesday,0
1000,2013-03-27,74,0,0,4,3,2013,3,27,Wednesday,0
1001,2013-03-28,83,0,0,4,4,2013,3,28,Thursday,0
1002,2013-03-29,71,0,0,4,4,2013,3,29,Friday,0
1003,2013-03-30,84,0,0,5,5,2013,3,30,Saturday,0
1004,2013-03-31,69,0,0,5,4,2013,3,31,Sunday,0
1005,2013-04-01,67,0,0,4,2,2013,4,1,Monday,0
1006,2013-04-02,55,0,0,2,1,2013,4,2,Tuesday,0
1007,2013-04-03,59,0,0,2,0,2013,4,3,Wednesday,0
1008,2013-04-04,42,0,0,1,0,2013,4,4,Thursday,0
1009,2013-04-05,43,0,0,0,0,2013,4,5,Friday,0
1010,2013-04-06,60,0,0,3,2,2013,4,6,Saturday,0
1011,2013-04-07,55,0,0,2,1,2013,4,7,Sunday,0
1012,2013-04-08,41,0,0,0,0,2013,4,8,Monday,0
1013,2013-04-09,36,0,0,0,0,2013,4,9,Tuesday,0
1014,2013-04-10,41,0,0,0,0,2013,4,10,Wednesday,0
1015,2013-04-11,27,0,0,0,0,2013,4,11,Thursday,0
1016,2013-04-12,43,0,0,0,0,2013,4,12,Friday,0
1017,2013-04-13,43,0,0,2,2,2013,4,13,Saturday,0
1018,2013-04-14,49,0,0,2,1,2013,4,14,Sunday,0
1019,2013-04-15,44,0,0,0,0,2013,4,15,Monday,0
1020,2013-04-16,29,0,0,0,0,2013,4,16,Tuesday,0
1021,2013-04-17,7,0,0,0,0,2013,4,17,Wednesday,0
1022,2013-04-18,29,0,0,0,0,2013,4,18,Thursday,0
1023,2013-04-19,36,0,0,0,0,2013,4,19,Friday,0
1024,2013-04-20,46,0,0,2,1,2013,4,20,Saturday,0
1025,2013-04-21,44,0,0,1,0,2013,4,21,Sunday,0
1026,2013-04-22,33,0,0,0,0,2013,4,22,Monday,0
1027,2013-04-23,36,0,0,0,0,2013,4,23,Tuesday,0
1028,2013-04-24,37,0,0,0,0,2013,4,24,Wednesday,0
1029,2013-04-25,47,0,0,0,0,2013,4,25,Thursday,0
1030,2013-04-26,42,0,0,1,1,2013,4,26,Friday,0
1031,2013-04-27,52,0,0,2,2,2013,4,27,Saturday,0
1032,2013-04-28,66,0,0,2,1,2013,4,28,Sunday,0
1033,2013-04-29,59,0,0,1,0,2013,4,29,Monday,1
1034,2013-04-30,56,0,0,2,1,2013,4,30,Tuesday,0
1035,2013-05-01,47,0,0,0,0,2013,5,1,Wednesday,0
1036,2013-05-02,27,0,0,0,0,2013,5,2,Thursday,0
1037,2013-05-03,46,0,0,1,1,2013,5,3,Friday,1
1038,2013-05-04,27,0,0,2,1,2013,5,4,Saturday,1
1039,2013-05-05,17,0,0,1,0,2013,5,5,Sunday,1
1040,2013-05-06,24,0,0,0,0,2013,5,6,Monday,1
1041,2013-05-07,30,0,0,0,0,2013,5,7,Tuesday,0
1042,2013-05-08,24,0,0,0,0,2013,5,8,Wednesday,0
1043,2013-05-09,17,0,0,0,0,2013,5,9,Thursday,0
1044,2013-05-10,26,0,0,0,0,2013,5,10,Friday,0
1045,2013-05-11,44,0,0,1,1,2013,5,11,Saturday,0
1046,2013-05-12,38,0,0,0,0,2013,5,12,Sunday,0
1047,2013-05-13,32,0,0,0,0,2013,5,13,Monday,0
1048,2013-05-14,22,0,0,0,0,2013,5,14,Tuesday,0
1049,2013-05-15,24,0,0,0,0,2013,5,15,Wednesday,0
1050,2013-05-16,29,0,0,0,0,2013,5,16,Thursday,0
1051,2013-05-17,38,0,0,1,0,2013,5,17,Friday,0
1052,2013-05-18,47,0,0,1,1,2013,5,18,Saturday,0
1053,2013-05-19,52,0,0,1,0,2013,5,19,Sunday,0
1054,2013-05-20,37,0,0,0,0,2013,5,20,Monday,0
1055,2013-05-21,23,0,0,0,0,2013,5,21,Tuesday,0
1056,2013-05-22,22,0,0,0,0,2013,5,22,Wednesday,0
1057,2013-05-23,26,0,0,0,0,2013,5,23,Thursday,0
1058,2013-05-24,30,0,0,1,1,2013,5,24,Friday,0
1059,2013-05-25,52,0,0,2,1,2013,5,25,Saturday,0
1060,2013-05-26,42,0,0,1,1,2013,5,26,Sunday,0
1061,2013-05-27,47,0,0,0,0,2013,5,27,Monday,0
1062,2013-05-28,32,0,0,0,0,2013,5,28,Tuesday,0
1063,2013-05-29,40,0,0,1,1,2013,5,29,Wednesday,0
1064,2013-05-30,42,0,0,1,0,2013,5,30,Thursday,0
1065,2013-05-31,54,0,0,1,1,2013,5,31,Friday,0
1066,2013-06-01,57,0,0,2,1,2013,6,1,Saturday,0
1067,2013-06-02,42,0,0,1,1,2013,6,2,Sunday,0
1068,2013-06-03,31,0,0,0,0,2013,6,3,Monday,0
1069,2013-06-04,18,0,0,0,0,2013,6,4,Tuesday,0
1070,2013-06-05,18,0,0,0,0,2013,6,5,Wednesday,0
1071,2013-06-06,29,0,0,0,0,2013,6,6,Thursday,0
1072,2013-06-07,21,0,0,0,0,2013,6,7,Friday,0
1073,2013-06-08,40,0,0,1,0,2013,6,8,Saturday,0
1074,2013-06-09,32,0,0,0,0,2013,6,9,Sunday,0
1075,2013-06-10,28,0,0,0,0,2013,6,10,Monday,0
1076,2013-06-11,16,0,0,0,0,2013,6,11,Tuesday,0
1077,2013-06-12,20,0,0,0,0,2013,6,12,Wednesday,0
1078,2013-06-13,29,0,0,0,0,2013,6,13,Thursday,0
1079,2013-06-14,28,0,0,0,0,2013,6,14,Friday,0
1080,2013-06-15,53,0,0,1,1,2013,6,15,Saturday,0
1081,2013-06-16,43,0,0,0,0,2013,6,16,Sunday,0
1082,2013-06-17,36,0,0,0,0,2013,6,17,Monday,0
1083,2013-06-18,24,0,0,0,0,2013,6,18,Tuesday,0
1084,2013-06-19,20,0,0,0,0,2013,6,19,Wednesday,0
1085,2013-06-20,29,0,0,0,0,2013,6,20,Thursday,0
1086,2013-06-21,35,0,0,1,1,2013,6,21,Friday,0
1087,2013-06-22,55,0,0,1,1,2013,6,22,Saturday,0
1088,2013-06-23,56,0,0,1,1,2013,6,23,Sunday,0
1089,2013-06-24,44,0,0,0,0,2013,6,24,Monday,0
1090,2013-06-25,48,0,0,0,0,2013,6,25,Tuesday,0
1091,2013-06-26,40,0,0,0,0,2013,6,26,Wednesday,0
1092,2013-06-27,53,0,0,1,1,2013,6,27,Thursday,0
1093,2013-06-28,61,0,0,1,1,2013,6,28,Friday,0
1094,2013-06-29,84,0,0,2,2,2013,6,29,Saturday,0
1095,2013-06-30,77,0,0,1,1,2013,6,30,Sunday,0
1096,2013-07-01,37,0,0,1,1,2013,7,1,Monday,0
1097,2013-07-02,27,0,0,0,0,2013,7,2,Tuesday,0
1098,2013-07-03,38,0,0,0,0,2013,7,3,Wednesday,0
1099,2013-07-04,22,0,0,0,0,2013,7,4,Thursday,0
1100,2013-07-05,27,0,0,0,0,2013,7,5,Friday,0
1101,2013-07-06,51,0,0,2,1,2013,7,6,Saturday,0
1102,2013-07-07,41,0,0,1,1,2013,7,7,Sunday,0
1103,2013-07-08,37,0,0,0,0,2013,7,8,Monday,0
1104,2013-07-09,20,0,0,0,0,2013,7,9,Tuesday,0
1105,2013-07-10,28,0,0,0,0,2013,7,10,Wednesday,0
1106,2013-07-11,19,0,0,0,0,2013,7,11,Thursday,0
1107,2013-07-12,29,0,0,0,0,2013,7,12,Friday,0
1108,2013-07-13,50,0,0,2,1,2013,7,13,Saturday,0
1109,2013-07-14,45,0,0,2,2,2013,7,14,Sunday,0
1110,2013-07-15,45,0,0,1,0,2013,7,15,Monday,1
1111,2013-07-16,47,0,0,0,0,2013,7,16,Tuesday,0
1112,2013-07-17,24,0,0,0,0,2013,7,17,Wednesday,0
1113,2013-07-18,31,0,0,0,0,2013,7,18,Thursday,0
1114,2013-07-19,42,0,0,1,0,2013,7,19,Friday,0
1115,2013-07-20,47,0,0,1,1,2013,7,20,Saturday,0
1116,2013-07-21,40,0,0,1,0,2013,7,21,Sunday,0
1117,2013-07-22,31,0,0,0,0,2013,7,22,Monday,0
1118,2013-07-23,32,0,0,0,0,2013,7,23,Tuesday,0
1119,2013-07-24,28,0,0,0,0,2013,7,24,Wednesday,0
1120,2013-07-25,48,0,0,1,0,2013,7,25,Thursday,0
1121,2013-07-26,51,0,0,1,1,2013,7,26,Friday,0
1122,2013-07-27,53,0,0,2,2,2013,7,27,Saturday,0
1123,2013-07-28,57,0,0,2,1,2013,7,28,Sunday,0
1124,2013-07-29,53,0,0,0,0,2013,7,29,Monday,0
1125,2013-07-30,57,0,0,1,1,2013,7,30,Tuesday,0
1126,2013-07-31,52,0,0,2,1,2013,7,31,Wednesday,0
1127,2013-08-01,48,0,0,1,0,2013,8,1,Thursday,0
1128,2013-08-02,45,0,0,0,0,2013,8,2,Friday,0
1129,2013-08-03,43,0,0,2,1,2013,8,3,Saturday,0
1130,2013-08-04,39,0,0,1,0,2013,8,4,Sunday,0
1131,2013-08-05,39,0,0,0,0,2013,8,5,Monday,0
1132,2013-08-06,30,0,0,0,0,2013,8,6,Tuesday,0
1133,2013-08-07,30,0,0,0,0,2013,8,7,Wednesday,0
1134,2013-08-08,27,0,0,0,0,2013,8,8,Thursday,0
1135,2013-08-09,30,0,0,0,0,2013,8,9,Friday,0
1136,2013-08-10,43,0,0,1,1,2013,8,10,Saturday,0
1137,2013-08-11,49,0,0,1,0,2013,8,11,Sunday,0
1138,2013-08-12,0,0,1,-1,-1,2013,8,12,Monday,0
1139,2013-08-13,39,0,0,0,0,2013,8,13,Tuesday,0
1140,2013-08-14,30,0,0,0,0,2013,8,14,Wednesday,0
1141,2013-08-15,40,0,0,0,0,2013,8,15,Thursday,0
1142,2013-08-16,39,0,0,0,0,2013,8,16,Friday,0
1143,2013-08-17,37,0,0,1,0,2013,8,17,Saturday,0
1144,2013-08-18,32,0,0,0,0,2013,8,18,Sunday,0
1145,2013-08-19,30,0,0,0,0,2013,8,19,Monday,0
1146,2013-08-20,32,0,0,0,0,2013,8,20,Tuesday,0
1147,2013-08-21,30,0,0,0,0,2013,8,21,Wednesday,0
1148,2013-08-22,37,0,0,0,0,2013,8,22,Thursday,0
1149,2013-08-23,39,0,0,0,0,2013,8,23,Friday,0
1150,2013-08-24,61,0,0,1,1,2013,8,24,Saturday,0
1151,2013-08-25,52,0,0,1,1,2013,8,25,Sunday,0
1152,2013-08-26,44,0,0,0,0,2013,8,26,Monday,0
1153,2013-08-27,46,0,0,0,0,2013,8,27,Tuesday,0
1154,2013-08-28,49,0,0,0,0,2013,8,28,Wednesday,0
1155,2013-08-29,50,0,0,1,0,2013,8,29,Thursday,0
1156,2013-08-30,57,0,0,1,0,2013,8,30,Friday,0
1157,2013-08-31,66,0,0,2,2,2013,8,31,Saturday,0
1158,2013-09-01,54,0,0,2,0,2013,9,1,Sunday,0
1159,2013-09-02,42,0,0,1,0,2013,9,2,Monday,0
1160,2013-09-03,36,0,0,0,0,2013,9,3,Tuesday,0
1161,2013-09-04,24,0,0,0,0,2013,9,4,Wednesday,0
1162,2013-09-05,25,0,0,0,0,2013,9,5,Thursday,0
1163,2013-09-06,23,0,0,0,0,2013,9,6,Friday,0
1164,2013-09-07,38,0,0,1,1,2013,9,7,Saturday,0
1165,2013-09-08,34,0,0,1,1,2013,9,8,Sunday,0
1166,2013-09-09,38,0,0,0,0,2013,9,9,Monday,0
1167,2013-09-10,33,0,0,0,0,2013,9,10,Tuesday,0
1168,2013-09-11,21,0,0,0,0,2013,9,11,Wednesday,0
1169,2013-09-12,29,0,0,0,0,2013,9,12,Thursday,0
1170,2013-09-13,31,0,0,0,0,2013,9,13,Friday,0
1171,2013-09-14,45,0,0,2,1,2013,9,14,Saturday,0
1172,2013-09-15,47,0,0,2,1,2013,9,15,Sunday,0
1173,2013-09-16,31,0,0,0,0,2013,9,16,Monday,1
1174,2013-09-17,34,0,0,0,0,2013,9,17,Tuesday,0
1175,2013-09-18,27,0,0,0,0,2013,9,18,Wednesday,0
1176,2013-09-19,33,0,0,0,0,2013,9,19,Thursday,0
1177,2013-09-20,50,0,0,0,0,2013,9,20,Friday,0
1178,2013-09-21,60,0,0,2,1,2013,9,21,Saturday,0
1179,2013-09-22,60,0,0,2,2,2013,9,22,Sunday,0
1180,2013-09-23,46,0,0,1,1,2013,9,23,Monday,1
1181,2013-09-24,63,0,0,0,0,2013,9,24,Tuesday,0
1182,2013-09-25,53,0,0,0,0,2013,9,25,Wednesday,0
1183,2013-09-26,63,0,0,1,0,2013,9,26,Thursday,0
1184,2013-09-27,61,0,0,1,0,2013,9,27,Friday,0
1185,2013-09-28,58,0,0,2,1,2013,9,28,Saturday,0
1186,2013-09-29,65,0,0,1,1,2013,9,29,Sunday,0
1187,2013-09-30,62,0,0,1,0,2013,9,30,Monday,0
1188,2013-10-01,50,0,0,1,0,2013,10,1,Tuesday,0
1189,2013-10-02,52,0,0,1,0,2013,10,2,Wednesday,0
1190,2013-10-03,36,0,0,0,0,2013,10,3,Thursday,0
1191,2013-10-04,40,0,0,0,0,2013,10,4,Friday,0
1192,2013-10-05,45,0,0,1,1,2013,10,5,Saturday,0
1193,2013-10-06,39,0,0,1,0,2013,10,6,Sunday,0
1194,2013-10-07,35,0,0,0,0,2013,10,7,Monday,0
1195,2013-10-08,22,0,0,0,0,2013,10,8,Tuesday,0
1196,2013-10-09,28,0,0,0,0,2013,10,9,Wednesday,0
1197,2013-10-10,43,0,0,0,0,2013,10,10,Thursday,0
1198,2013-10-11,38,0,0,0,0,2013,10,11,Friday,0
1199,2013-10-12,46,0,0,1,1,2013,10,12,Saturday,0
1200,2013-10-13,52,0,0,2,2,2013,10,13,Sunday,0
1201,2013-10-14,8,0,0,1,0,2013,10,14,Monday,1
1202,2013-10-15,32,0,0,0,0,2013,10,15,Tuesday,0
1203,2013-10-16,29,0,0,0,0,2013,10,16,Wednesday,0
1204,2013-10-17,31,0,0,0,0,2013,10,17,Thursday,0
1205,2013-10-18,32,0,0,0,0,2013,10,18,Friday,0
1206,2013-10-19,43,0,0,2,1,2013,10,19,Saturday,0
1207,2013-10-20,48,0,0,1,1,2013,10,20,Sunday,0
1208,2013-10-21,28,0,0,0,0,2013,10,21,Monday,0
1209,2013-10-22,35,0,0,0,0,2013,10,22,Tuesday,0
1210,2013-10-23,36,0,0,0,0,2013,10,23,Wednesday,0
1211,2013-10-24,39,0,0,0,0,2013,10,24,Thursday,0
1212,2013-10-25,49,0,0,1,0,2013,10,25,Friday,0
1213,2013-10-26,52,0,0,2,1,2013,10,26,Saturday,0
1214,2013-10-27,51,0,0,1,1,2013,10,27,Sunday,0
1215,2013-10-28,46,0,0,1,0,2013,10,28,Monday,0
1216,2013-10-29,42,0,0,1,0,2013,10,29,Tuesday,0
1217,2013-10-30,41,0,0,1,0,2013,10,30,Wednesday,0
1218,2013-10-31,44,0,0,1,1,2013,10,31,Thursday,0
1219,2013-11-01,48,0,0,1,0,2013,11,1,Friday,0
1220,2013-11-02,44,0,0,2,1,2013,11,2,Saturday,0
1221,2013-11-03,37,0,0,1,2,2013,11,3,Sunday,1
1222,2013-11-04,33,0,0,0,0,2013,11,4,Monday,1
1223,2013-11-05,36,0,0,0,0,2013,11,5,Tuesday,0
1224,2013-11-06,26,0,0,0,0,2013,11,6,Wednesday,0
1225,2013-11-07,22,0,0,0,0,2013,11,7,Thursday,0
1226,2013-11-08,29,0,0,0,0,2013,11,8,Friday,0
1227,2013-11-09,38,0,0,1,0,2013,11,9,Saturday,0
1228,2013-11-10,34,0,0,0,0,2013,11,10,Sunday,0
1229,2013-11-11,20,0,0,0,0,2013,11,11,Monday,0
1230,2013-11-12,20,0,0,0,0,2013,11,12,Tuesday,0
1231,2013-11-13,18,0,0,0,0,2013,11,13,Wednesday,0
1232,2013-11-14,30,0,0,0,0,2013,11,14,Thursday,0
1233,2013-11-15,25,0,0,0,0,2013,11,15,Friday,0
1234,2013-11-16,52,0,0,1,1,2013,11,16,Saturday,0
1235,2013-11-17,35,0,0,0,0,2013,11,17,Sunday,0
1236,2013-11-18,26,0,0,0,0,2013,11,18,Monday,0
1237,2013-11-19,21,0,0,0,0,2013,11,19,Tuesday,0
1238,2013-11-20,33,0,0,0,0,2013,11,20,Wednesday,0
1239,2013-11-21,29,0,0,0,0,2013,11,21,Thursday,0
1240,2013-11-22,41,0,0,0,0,2013,11,22,Friday,0
1241,2013-11-23,44,0,0,1,1,2013,11,23,Saturday,1
1242,2013-11-24,39,0,0,1,1,2013,11,24,Sunday,0
1243,2013-11-25,41,0,0,0,0,2013,11,25,Monday,0
1244,2013-11-26,40,0,0,0,0,2013,11,26,Tuesday,0
1245,2013-11-27,39,0,0,0,0,2013,11,27,Wednesday,0
1246,2013-11-28,39,0,0,1,1,2013,11,28,Thursday,0
